molecule_chembl_id,canonical_smiles,standard_value
CHEMBL1911572,CCN(CC)c1ccc(NC(=O)c2cn(Cc3c(F)cccc3Cl)c3ccc(=O)[nH]c3c2=O)cc1,5000.0
CHEMBL1086110,CCCc1nc(C)c2c(C)nc3ccc(OC)nc3n12,5000.0
CHEMBL1915888,COc1ccc2nc(C)c3c(C)nc(-c4ccccc4C)n3c2n1,10000.0
CHEMBL1915891,COc1ccc2nc(C)c3c(C)nc(-c4cc(Cl)ccc4Cl)n3c2n1,1000.0
CHEMBL1915892,COc1ccc2nc(C)c3c(C)nc(-c4ccc(F)cc4Cl)n3c2n1,1000.0
CHEMBL1915896,COc1ccc2nc(C)c3c(C)nc(-c4cccc(C(N)=O)c4)n3c2n1,5000.0
CHEMBL1915906,COc1ccc2nc(C)c3c(C)nc(-c4sccc4C)n3c2n1,6900.0
CHEMBL1915910,COc1ccc2nc(C)c3c(C)nc(-c4c(C)nn(C)c4C)n3c2n1,10000.0
CHEMBL1915912,COc1ccc2nc(C)c3c(C)nc(-c4sc(C)nc4C)n3c2n1,5280.0
CHEMBL1916091,COc1ccc2nc(C)c3c(C)nc(-c4cnccc4C)n3c2n1,2680.0
CHEMBL1916106,Cc1cnccc1-c1nc(C)c2c(C)nc3ccc(OC(F)(F)F)cc3n12,5000.0
CHEMBL1916108,Cc1cnccc1-c1nc(C)c2c(C)nc3ccc(C(F)(F)F)cc3n12,5000.0
CHEMBL1916113,COc1cc(F)cc2c1nc(C)c1c(C)nc(-c3ccncc3C)n12,10000.0
CHEMBL1916114,COc1cc(F)cc2c1nc(C)c1c(C)nc(-c3cccnc3C)n12,10000.0
CHEMBL1916123,COc1cc(OC)c2nc(C)c3c(C)nc(-c4cnccc4C)n3c2c1,10000.0
CHEMBL1916124,COc1cc(OC)c2nc(C)c3c(C)nc(-c4ccncc4C)n3c2c1,10000.0
CHEMBL1916125,COc1cc(OC)c2nc(C)c3c(C)nc(-c4cccnc4C)n3c2c1,10000.0
CHEMBL1916130,COc1cc(C(F)(F)F)cc2c1nc(C)c1c(C)nc(-c3ccncc3C)n12,500.0
CHEMBL1916131,COc1cc(Cl)c2nc(C)c3c(C)nc(-c4ccncc4C)n3c2c1,1000.0
CHEMBL1916132,Cc1cnccc1-c1nc(C)c2c(C)nc3c(Cl)cc(C(F)(F)F)cc3n12,1000.0
CHEMBL1916475,CCCOCCn1c(=O)nc(NC2CCC(O)CC2)c2nnc(-c3ccc(OC)nc3)cc21,2000.0
CHEMBL1946746,COc1ccc(C2=NNC(=O)CC2C)c2nc(C(F)(F)F)nn12,10200.0
CHEMBL1946747,COc1ccc(C2=NNC(=O)CC2C)n2cc(C(F)(F)F)nc12,1450.0
CHEMBL1946748,COc1ccc(C2=NNC(=O)CC2C)c2oc(C(F)(F)F)nc12,5740.0
CHEMBL1946932,COc1ccc(C2=NNC(=O)CC2C)c2nc(C(F)(F)F)oc12,6430.0
CHEMBL1946933,COc1ccc(C2=NNC(=O)CC2C)c2sc(C(F)(F)F)nc12,150.0
CHEMBL1946934,COc1ccc(C2=NNC(=O)CC2C)c2cc(C(F)(F)F)sc12,2850.0
CHEMBL1946935,COc1ccc(C2=NNC(=O)CC2C)c2ccc(C(F)(F)F)nc12,970.0
CHEMBL1946936,COc1ccc(C2=NNC(=O)CC2C)c2[nH]c(C(F)(F)F)nc12,22200.0
CHEMBL1946937,COc1ccc(C2=NNC(=O)CC2C)c2cc(C(F)(F)F)oc12,19800.0
CHEMBL1946938,CCc1cc2c(C3=NNC(=O)CC3C)ccc(OC)n2c1,20700.0
CHEMBL2041590,CCOc1cc(C(=O)OCc2ccc(-c3ccccc3)o2)cc(OCC)c1OCC,104200.0
CHEMBL2041596,COc1cc(COC(=O)c2ccc(-c3ccccc3)o2)cc(OC)c1OC,54600.0
CHEMBL2041597,COc1cc(COC(=O)c2ccc(-c3ccccc3C(F)(F)F)o2)cc(OC)c1OC,1800.0
CHEMBL2041602,COc1cc(COC(=O)c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc(OC)c1OC,
CHEMBL2041604,COc1cc(COC(=O)c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)cc(OC)c1OC,3400.0
CHEMBL2041614,COc1cc(CNC(=O)c2ccc(-c3ccc(C)cc3[N+](=O)[O-])o2)cc(OC)c1OC,3900.0
CHEMBL2069591,CCc1cc2c(C3=NNC(=O)CC3C)ccc(OC)n2n1,11300.0
CHEMBL2069592,CCc1cc2c(C3=NNC(=O)C3(C)C)ccc(C)n2n1,2370.0
CHEMBL2069593,CCc1cc2c(C3=NNC(=O)C3(C)C)ccc(CC)n2n1,2000.0
CHEMBL2069594,CCc1cc2c(C3=NNC(=O)C3(C)C)ccc(OC)n2n1,9210.0
CHEMBL2069595,CCc1cc2c(C3=NNC(=O)C3(C)C)ccc(SC)n2n1,9010.0
CHEMBL2069596,CCc1cc2c(C3=NNC(=O)C3(C)C)ccc(NC)n2n1,75550.0
CHEMBL2069597,CCc1cc2c(C3=NNC(=O)C3(C)C)ccc(CO)n2n1,1590.0
CHEMBL2069598,CCc1cc2c(C3=NNC(=O)C3(C)C)ccc(C(C)O)n2n1,1630.0
CHEMBL2069599,CCc1cc2c(C3=NNC(=O)C3(C)C)ccc(C(C)=O)n2n1,2500.0
CHEMBL2069600,COc1ccc(C2=NNC(=O)CC2C)c2cc(C(F)(F)F)nn12,360.0
CHEMBL2069601,COc1ccc(C2=NNC(=O)C2(C)C)c2ccnn12,10840.0
CHEMBL2069602,COc1ccc(C2=NNC(=O)C2(C)C)c2cc(C3CC3)nn12,6170.0
CHEMBL2069603,COc1ccc(C2=NNC(=O)C2(C)C)c2cc(C(F)F)nn12,3280.0
CHEMBL2069604,COc1ccc(C2=NNC(=O)C2(C)C)c2cc(C(F)(F)F)nn12,4130.0
CHEMBL2069605,COc1ccc(C2=NNC(=O)C2(C)C)c2cc(C(F)(F)F)oc12,1100.0
CHEMBL2069606,COc1ccc(C2=NNC(=O)C2(C)C)c2cc(C(F)(F)F)sc12,5360.0
CHEMBL2069607,COc1ccc(C2=NNC(=O)C2(C)C)c2sc(C(F)(F)F)nc12,540.0
CHEMBL2069608,COc1ccc(C2=NNC(=O)C2(C)C)c2[nH]c(C(F)(F)F)nc12,14120.0
CHEMBL2069609,COc1ccc(C2=NNC(=O)C2(C)C)n2cc(C(F)(F)F)nc12,140.0
CHEMBL2069610,CCc1ccc2c(C3=NNC(=O)C3(C)C)ccc(OC)c2n1,10080.0
CHEMBL2069611,COc1ccc(C2=NNC(=O)C2(C)C)c2ccc(C(F)(F)F)nc12,6650.0
CHEMBL2178115,COc1ccc(NC(=O)C(C)Nc2nc3c(cnn3-c3ccccc3Cl)c(=O)[nH]2)cc1,50000.0
CHEMBL2179105,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,10000.0
CHEMBL19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,284.0
CHEMBL2206226,O=C(O)C1CCN(c2nccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1,30000.0
CHEMBL2206225,CC(O)(C1CCN(c2nccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1)C(F)(F)F,30000.0
CHEMBL2206224,CC(C)(O)C1CCN(c2nccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1,30000.0
CHEMBL2206223,CC(O)C1CCN(c2nccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1,30000.0
CHEMBL2206222,COCC1CCN(c2nccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1,30000.0
CHEMBL2206221,OCC1CCN(c2nccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1,30000.0
CHEMBL2206220,OCC1CCN(c2nccnc2Oc2ccc(Nc3nc4ccccc4o3)cc2)CC1,30000.0
CHEMBL2206219,Cn1c(Nc2ccc(Oc3nccnc3N3CCC(CO)CC3)cc2)nc2ccccc21,30000.0
CHEMBL2206218,OCC1CCN(c2nccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)CC1,30000.0
CHEMBL2206217,OCC1CCN(c2nnccc2Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)CC1,30000.0
CHEMBL2206216,OCC1CCN(c2ncncc2Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)CC1,30000.0
CHEMBL2206215,OCC1CCN(c2cnccc2Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)CC1,30000.0
CHEMBL2206214,OCC1CCN(c2ncccc2Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)CC1,30000.0
CHEMBL2206213,OCC1CCN(c2ccccc2Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)CC1,30000.0
CHEMBL2206212,OCC1CCN(c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)CC1,30000.0
CHEMBL2313234,Cc1nc2ccc(CN3CCOCC3)cc2n2c(-c3ccccc3Cl)nnc12,7760.0
CHEMBL2337955,COc1ccc(C2=NNC(=O)C[C@@H]2C)c2cc(C(F)(F)F)nn12,360.0
CHEMBL2069600,COc1ccc(C2=NNC(=O)CC2C)c2cc(C(F)(F)F)nn12,2380.0
CHEMBL2337975,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)C4(C)C)c(F)c3F)C(=O)C2(C)C)c2sc(C(F)(F)F)nc12,63.0
CHEMBL2337974,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)C4(C)C)c(F)c3F)C(=O)C2(C)C)n2cc(C(F)(F)F)nc12,40.0
CHEMBL2337973,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)CC4)c(F)c3F)C(=O)C2(C)C)c2sc(C(F)(F)F)nc12,6.9
CHEMBL2337972,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)CC4)c(F)c3F)C(=O)C2(C)C)n2cc(C(F)(F)F)nc12,5.0
CHEMBL2337971,CCc1cc2c(C3=NN(CCCCOc4ccc(C5=NNC(=O)CC5C)cc4)C(=O)C3(C)C)ccc(OC)n2n1,1.7
CHEMBL2337970,CCc1cc2c(-c3ccc(=O)n(CCCCOc4ccc(C5=NNC(=O)CC5C)cc4)n3)ccc(OC)n2n1,2.7
CHEMBL2337969,CCc1cc2c(C3=NN(CCCCOc4ccc(C5=NNC(=O)CC5C)cc4)C(=O)CC3)ccc(OC)n2n1,0.27
CHEMBL2337968,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)CC4)c(F)c3F)C(=O)CC2C)c2cc(C(F)(F)F)nn12,5.1
CHEMBL2337967,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)C4(C)C)c(F)c3F)C(=O)CC2C)c2cc(C(F)(F)F)nn12,15.0
CHEMBL2337966,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)C4(C)C)c(F)c3)C(=O)CC2C)c2cc(C(F)(F)F)nn12,58.0
CHEMBL2337965,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)C4(C)C)cc3F)C(=O)CC2C)c2cc(C(F)(F)F)nn12,1520.0
CHEMBL2337964,COc1ccc(C2=NN(CCCCOc3cccc(C4=NNC(=O)C4(C)C)c3)C(=O)CC2C)c2cc(C(F)(F)F)nn12,1730.0
CHEMBL2337963,COc1ccc(C2=NN(CCCCOc3cccc(C4=NNC(=O)CC4C)c3)C(=O)CC2C)c2cc(C(F)(F)F)nn12,590.0
CHEMBL2337962,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)C4(C)C)cc3)C(=O)CC2C)c2cc(C(F)(F)F)nn12,270.0
CHEMBL2337961,COc1ccc(C2=NN(CCCCOc3ccc(-c4ccc(=O)[nH]n4)cc3)C(=O)CC2C)c2cc(C(F)(F)F)nn12,38000.0
CHEMBL2337960,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)CC4)cc3)C(=O)CC2C)c2cc(C(F)(F)F)nn12,360.0
CHEMBL2337959,COc1ccc(C2=NN(CCCCOc3ccc(-c4n[nH]c(=O)cc4C)cc3)C(=O)CC2C)c2cc(C(F)(F)F)nn12,40000.0
CHEMBL2337953,CCc1cc2c(C3=NN(CCCCOc4ccc(C5=NNC(=O)CC5C)cc4)C(=O)CC3C)ccc(OC)n2n1,1.2
CHEMBL2337954,CCc1cc2c(C3=NN(CCCOc4ccc(C5=NNC(=O)CC5C)cc4)C(=O)CC3C)ccc(OC)n2n1,11.0
CHEMBL2337976,COc1ccc(C2=NN(CCCCCOc3ccc(C4=NNC(=O)CC4C)cc3)C(=O)CC2C)c2cc(C(F)(F)F)nn12,72.0
CHEMBL2337958,COc1ccc(C2=NN(CCCCOc3ccc(C4=NNC(=O)CC4C)cc3)C(=O)CC2C)c2cc(C(F)(F)F)nn12,15.0
CHEMBL2337957,COc1ccc(C2=NN(CCCOc3ccc(C4=NNC(=O)CC4C)cc3)C(=O)CC2C)c2cc(C(F)(F)F)nn12,140.0
CHEMBL2337956,COc1ccc(C2=NN(CCOc3ccc(C4=NNC(=O)CC4C)cc3)C(=O)CC2C)c2cc(C(F)(F)F)nn12,130.0
CHEMBL2381188,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cc2)c2c(N3CC(F)C3)ncnn12,30000.0
CHEMBL2402509,CCC(C#N)(CC)Nc1nc(NC)nc(-n2cncn2)n1,1000.0
CHEMBL193240,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,100000.0
CHEMBL2069600,COc1ccc(C2=NNC(=O)CC2C)c2cc(C(F)(F)F)nn12,360.0
CHEMBL2425738,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(C#N)nn12,100000.0
CHEMBL2425760,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(/C=N/O)nn12,100000.0
CHEMBL2425758,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(C(C)=O)nn12,100000.0
CHEMBL2425753,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(C3CC3)nn12,100000.0
CHEMBL2425749,CCc1cc2c(C(=O)Nc3c(Cl)cncc3Cl)ccc(OC)n2n1,100000.0
CHEMBL2425747,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2ccnn12,100000.0
CHEMBL2425742,CC(O)c1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(C(F)(F)F)nn12,100000.0
CHEMBL2425826,CSc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(C(F)(F)F)nn12,100000.0
CHEMBL2425774,COc1ccc(Cc2ccncc2)c2cc(C(F)(F)F)nn12,100000.0
CHEMBL2425770,COc1ccc(/C=C/c2ccncc2)c2cc(C(F)(F)F)nn12,67100.0
CHEMBL2425765,COc1ccc(CNc2c(Cl)cncc2Cl)c2cc(C(F)(F)F)nn12,71400.0
CHEMBL2001019,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,10000.0
CHEMBL2431819,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3cnn(C)c3)nn12,3530.0
CHEMBL2431835,C[C@@H](c1ccc2ncccc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,589.0
CHEMBL2431834,C[C@@H](c1ccc2ncccc2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,1250.0
CHEMBL2431826,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3cccc(C#N)c3)nn12,1800.0
CHEMBL2431822,C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(F)c(F)c3)nn12,2870.0
CHEMBL3092413,N#Cc1ccc(N2CCN(Cc3cn4cc(Cl)ccc4n3)CC2)nc1,15000.0
CHEMBL3122212,Cc1ccncc1-c1nn(C)c2nc(OCc3ccccn3)cnc12,10000.0
CHEMBL3222276,COc1ccc2nc(COc3ccc(-c4c(-c5ccncc5)cnn4C)cc3)ccc2c1,1500.0
CHEMBL3222274,COc1cc(COc2ccc(-c3c(-c4ccncc4)cnn3C)cc2)nc2ccccc12,29000.0
CHEMBL3222273,COc1cc2ccccc2nc1COc1ccc(-c2c(-c3ccncc3)cnn2C)cc1,18700.0
CHEMBL3218039,COc1ccc2nc(COc3ccc(-c4nn(C)cc4-c4ccncc4)cc3)ccc2c1,78000.0
CHEMBL3218037,COc1cc(COc2ccc(-c3nn(C)cc3-c3ccncc3)cc2)nc2ccccc12,27500.0
CHEMBL3218036,COc1cc2ccccc2nc1COc1ccc(-c2nn(C)cc2-c2ccncc2)cc1,123000.0
CHEMBL3262027,COc1cc(-c2cnc3c(N4CCOCC4)nccn23)cc(OC)c1OC,1584.89
CHEMBL3262029,COCCn1cc(-c2cnc3c(N4CCOCC4)nccn23)cn1,10000.0
CHEMBL2180767,OCC1CCN(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,30000.0
CHEMBL3356649,OCC1CCN(c2nccnc2OC2CCN(c3ccc4ccccc4n3)CC2)CC1,30000.0
CHEMBL3356651,OCC1CCN(c2cnccc2OC2CN(c3ccc4ccccc4n3)C2)CC1,30000.0
CHEMBL3356652,OCC1CCN(c2nc3ccccc3nc2OC2CN(c3ccc4ccccc4n3)C2)CC1,30000.0
CHEMBL3356680,Nc1ncc2cc(-c3nccnc3OC3CN(c4ccc5ccccc5n4)C3)ccc2n1,208.0
CHEMBL3356681,CC(=O)N1CCC(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,30000.0
CHEMBL3356684,CC(=O)N1CCC(c2nc3ccccc3nc2OC2CN(c3ccc4ccccc4n3)C2)CC1,30000.0
CHEMBL3360170,CCn1c(Nc2ccncc2F)nc2c(C3CCCN(C(=O)OC)C3)csc2c1=O,29.0
CHEMBL3360171,CCn1c(Nc2ccncc2F)nc2c(C3CCCN(C(=O)C(C)(C)CO)C3)csc2c1=O,37.0
CHEMBL3360172,CCn1c(Nc2ccncc2F)nc2c(C3CCCN(C(=O)C4(C#N)CC4)C3)csc2c1=O,17.0
CHEMBL3360413,COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3Cl)c(=O)[nH]2)cc1,50000.0
CHEMBL3360415,COc1ccc(NC(=O)[C@@H](C)Nc2nc3c(cnn3C3CCCC3)c(=O)[nH]2)cc1,33200.0
CHEMBL3393204,Cn1c(C(=O)c2ccc(Oc3ncccc3-c3cccnc3)cc2)nc2ccccc21,167000.0
CHEMBL3393195,COc1cc2nncc(-c3cnc(N4CCC(O)(c5ccc(F)nc5)CC4)c(C)c3)c2cc1OC,3700.0
CHEMBL3393194,COc1cc2nncc(-c3cnc(N4CCC(O)(c5cccnc5)CC4)c(C)c3)c2cc1OC,3070.0
CHEMBL3401745,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCCCCO)ccc3OCC)nc12,10000.0
CHEMBL192,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,26000.0
CHEMBL3403372,CCn1c(NC(C)C)nc2c(C3CCN(C(=O)c4ccccn4)C3)csc2c1=O,3300.0
CHEMBL3403373,CCn1c(NC(C)C)nc2c(C3CCN(C(=O)c4ncccc4C)C3)csc2c1=O,1300.0
CHEMBL3403346,CCn1c(NC(C)C)nc2c(C3CCN(C(=O)c4cccc(C)n4)C3)csc2c1=O,1600.0
CHEMBL3601563,COc1ccc2c([C@H]3CCc4ccc(Cl)cc43)nccc2c1OC,30000.0
CHEMBL17423,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,11210.0
CHEMBL3614045,COc1ccccc1-c1csc(-n2cc(-c3nnn[nH]3)cn2)n1,16420.0
CHEMBL3614044,COc1cccc(-c2csc(-n3cc(-c4nnn[nH]4)cn3)n2)c1,14630.0
CHEMBL3614043,COc1ccc(-c2csc(-n3cc(-c4nnn[nH]4)cn3)n2)cc1,13440.0
CHEMBL3614042,Cc1ccccc1-c1csc(-n2cc(-c3nnn[nH]3)cn2)n1,9890.0
CHEMBL3614041,Cc1cccc(-c2csc(-n3cc(-c4nnn[nH]4)cn3)n2)c1,9120.0
CHEMBL3614031,Cc1ccc(-c2csc(-n3cc(-c4nnn[nH]4)cn3)n2)cc1,8150.0
CHEMBL3614040,O=[N+]([O-])c1ccccc1-c1csc(-n2cc(-c3nnn[nH]3)cn2)n1,7430.0
CHEMBL3614039,O=[N+]([O-])c1cccc(-c2csc(-n3cc(-c4nnn[nH]4)cn3)n2)c1,6890.0
CHEMBL3614038,O=[N+]([O-])c1ccc(-c2csc(-n3cc(-c4nnn[nH]4)cn3)n2)cc1,6230.0
CHEMBL3614037,Fc1ccccc1-c1csc(-n2cc(-c3nnn[nH]3)cn2)n1,1890.0
CHEMBL3614036,Fc1cccc(-c2csc(-n3cc(-c4nnn[nH]4)cn3)n2)c1,1450.0
CHEMBL3614035,Fc1ccc(-c2csc(-n3cc(-c4nnn[nH]4)cn3)n2)cc1,240.0
CHEMBL3614034,Clc1ccccc1-c1csc(-n2cc(-c3nnn[nH]3)cn2)n1,3620.0
CHEMBL3614032,Clc1cccc(-c2csc(-n3cc(-c4nnn[nH]4)cn3)n2)c1,2990.0
CHEMBL3614033,Clc1ccc(-c2csc(-n3cc(-c4nnn[nH]4)cn3)n2)cc1,2450.0
CHEMBL3628713,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3cc(F)c4ccccc4n3)cc2)n1,199000.0
CHEMBL3628714,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3cc(CF)c4ccccc4n3)cc2)n1,7710.0
CHEMBL3628715,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3cc(CCCF)c4ccccc4n3)cc2)n1,21900.0
CHEMBL3628716,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3cc(OCCF)c4ccccc4n3)cc2)n1,29500.0
CHEMBL3628717,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3cc(COCCF)c4ccccc4n3)cc2)n1,4070.0
CHEMBL3628718,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3cc(OCCOCCF)c4ccccc4n3)cc2)n1,22900.0
CHEMBL3628719,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3cc(OCCOCCOCCF)c4ccccc4n3)cc2)n1,116000.0
CHEMBL3628720,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3cc(OCCOCCOCCOCCF)c4ccccc4n3)cc2)n1,144400.0
CHEMBL3628721,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3cc(NCCF)c4ccccc4n3)cc2)n1,3740.0
CHEMBL3628722,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3cc(-n4cc(CCF)nn4)c4ccccc4n3)cc2)n1,4510.0
CHEMBL3628723,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3nc4ccccc4cc3OCCF)cc2)n1,25900.0
CHEMBL3628724,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4cc(F)ccc4n3)cc2)n1,38500.0
CHEMBL3628725,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4cc(CF)ccc4n3)cc2)n1,
CHEMBL3628726,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4cc(OCCF)ccc4n3)cc2)n1,
CHEMBL3628994,Cn1ncc(-c2ccncc2)c1-c1ccc(OCc2cc(OCCF)c3ccccc3n2)cc1,3770.0
CHEMBL3628995,Cn1ncc(-c2ccncc2)c1-c1ccc(OCc2cc(COCCF)c3ccccc3n2)cc1,306000.0
CHEMBL3628996,Cn1ncc(-c2ccncc2)c1-c1ccc(OCc2cc(OCCOCCF)c3ccccc3n2)cc1,66400.0
CHEMBL3628997,Cn1ncc(-c2ccncc2)c1-c1ccc(OCc2cc(OCCOCCOCCF)c3ccccc3n2)cc1,62200.0
CHEMBL3628998,Cn1ncc(-c2ccncc2)c1-c1ccc(OCc2cc(OCCOCCOCCOCCF)c3ccccc3n2)cc1,58710.0
CHEMBL3628999,Cn1ncc(-c2ccncc2)c1-c1ccc(OCc2cc(NCCF)c3ccccc3n2)cc1,78800.0
CHEMBL3629000,Cn1ncc(-c2ccncc2)c1-c1ccc(OCc2cc(-n3cc(CCF)nn3)c3ccccc3n2)cc1,810.0
CHEMBL3629001,Cn1ncc(-c2ccncc2)c1-c1ccc(OCc2ccc3cc(F)ccc3n2)cc1,111000.0
CHEMBL3739662,COc1cc(Br)cc2c1nc(C)c1c(C)nc(-c3ccc(F)nc3)n12,1000.0
CHEMBL3741850,COc1cc(-c2ccc(F)nc2)cc2c1nc(C)c1c(C)nc(-c3ccc(F)nc3)n12,1000.0
CHEMBL3741950,COc1cc(Br)cc2c1nc(C)c1c(C)nc(-c3cccnc3F)n12,1000.0
CHEMBL3742354,COc1cc(-c2cccnc2)cc2c1nc(C)c1c(C)nc(-c3cccnc3)n12,1000.0
CHEMBL3741781,COc1cc(-c2ccc(F)nc2)cc2c1nc(C)c1c(C)nc(-c3ccncc3)n12,1000.0
CHEMBL3739783,COc1cc(-c2ccc(F)nc2)cc2c1nc(C)c1c(C)nc(-c3cccnc3)n12,1000.0
CHEMBL3741207,COc1cc(-c2ccncc2)cc2c1nc(C)c1c(C)nc(-c3ccc(F)nc3)n12,1000.0
CHEMBL3741492,COc1cc(-c2cccnc2)cc2c1nc(C)c1c(C)nc(-c3ccc(F)nc3)n12,1000.0
CHEMBL3741573,COc1cc(-c2cccnc2)cc2c1nc(C)c1c(C)nc(-c3cccnc3F)n12,1000.0
CHEMBL3747655,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cnn23)c1,10000.0
CHEMBL3814662,O=c1c(OCCN2CCn3c2nc2ccccc23)cn(CC2CC2)nc1-c1ccnn1-c1ccccc1,10000.0
CHEMBL3819587,COc1cc([C@@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,10000.0
CHEMBL3891221,O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(C4(O)CCC4)cc3)cc12,14000.0
CHEMBL3936651,CCOc1ccc(OC2CCN(c3ncc(C(=O)NO)cn3)CC2)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1,750.0
CHEMBL3900593,CCOc1ccc(CC2CC(C(=O)NO)C2)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1,1800.0
CHEMBL3946861,CCSc1ncc(-c2cc(-c3ccc(Br)cc3)[nH]c(=N)c2C#N)n1Cc1ccccc1,3.76
CHEMBL3663741,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)[C@@H]2c1ccc(Sc2nc3ccccc3[nH]2)o1,68.0
CHEMBL3928332,CCCSc1nc2c(c(=O)n1-c1ccccc1)SCC2,100000.0
CHEMBL2132713,Cc1ccccc1Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(F)cc1,100000.0
CHEMBL3974407,O=c1nc2sc3ccccc3n2c(=O)n1-c1ccccc1,51000.0
CHEMBL3972355,CCN(CC)C(=O)c1cc(-c2cccs2)nc2c1c(C)nn2-c1ccccc1C,100000.0
CHEMBL3955950,CCCCSc1nc2c(c(=O)n1-c1ccccc1)SCC2,100000.0
CHEMBL3919432,CCC(C)Sc1nc2c(c(=O)n1-c1ccccc1)SCC2,100000.0
CHEMBL3950652,CCCSc1nc2c(c(=O)n1-c1ccc(C)cc1)SCC2,100000.0
CHEMBL3913943,CCCSc1nc2c(c(=O)n1-c1ccccc1OC)SCC2,100000.0
CHEMBL3899621,CC(C)(C)C1=NN(c2ccc(C(=O)O)cc2)C(c2ccc(Cl)cc2Cl)C1,50000.0
